Model_simple,Model,Engine_Capacity,Transmission,Fuel_Type,Mileage,Price,Age
A Star,A STAR VXI,998,AUTOMATIC,PETROL,123456,3176250,11
A Star,A STAR VXI,1000,MANUAL,PETROL,118760,3018750,11
A Star,A STAR VXI,1000,MANUAL,PETROL,81000,2929500,11
A Star,A STAR LXI,1000,MANUAL,PETROL,118086,2835000,11
Baleno,BALENO ZETA CVT,1200,AUTOMATIC,PETROL,68796,6955200,4
Baleno,BALENO ZETA CVT,1200,AUTOMATIC,PETROL,68796,6955200,4
Baleno,BALENO ,1000,TIPTRONIC,PETROL,51732,6509000,5
Baleno,BALENO TURBO,1000,TIPTRONIC,PETROL,58320,6555000,4
Baleno,BALENO TURBO,990,AUTOMATIC,PETROL,50760,6164000,5
Baleno,BALENO ,1000,AUTOMATIC,PETROL,57240,5658000,7
Baleno,BALENO ,1000,MANUAL,PETROL,56160,6302000,5
Baleno,BALENO TURBO,1000,AUTOMATIC,PETROL,103680,6532000,4
Baleno,BALENO,1300,AUTOMATIC,PETROL,70200,6302000,7
Baleno,BALENO ZETA CVT,1500,AUTOMATIC,PETROL,74520,6716000,4
Baleno,BALENO ,1197,MANUAL,DIESEL,133332.48,1748000,21
Baleno,BALENO ,1500,MANUAL,PETROL,178200,1702000,24
Baleno,BALENO ZETA CVT,1000,AUTOMATIC,PETROL,32400,7166800,4
Baleno,BALENO ,1300,MANUAL,PETROL,49464,1720400,25
Baleno,BALENO ,1000,AUTOMATIC,PETROL,72900,6302000,6
Baleno,BALENO ,1000,AUTOMATIC,PETROL,69120,6302000,7
Baleno,BALENO ,1000,AUTOMATIC,PETROL,66046.32,6154800,7
Baleno,BALENO ,1200,AUTOMATIC,PETROL,92880,5777600,6
Baleno,BALENO TURBO,1000,TIPTRONIC,PETROL,151200,5612000,7
Baleno,BALENO ,1500,MANUAL,PETROL,171720,2369000,21
Baleno,BALENO ZETA CVT,1000,MANUAL,PETROL,103680,6532000,4
Baleno,BALENO ,1000,MANUAL,PETROL,72900,6302000,6
Baleno,BALENO ZETA CVT,1000,MANUAL,DIESEL,30000,7166800,4
S Cross,S CROSS SPORTS,1000,TIPTRONIC,PETROL,80400,9712500,5
S Cross,S CROSS SPORTS,1000,AUTOMATIC,PETROL,30000,9450000,5
S Cross,S CROSS SPORTS,1000,AUTOMATIC,PETROL,45000,9975000,6
S Cross,S CROSS SPORTS,1000,TIPTRONIC,PETROL,80400,9620000,5
S Cross,S CROSS SPORTS,1000,AUTOMATIC,PETROL,30000,9360000,5
S Cross,S CROSS SPORTS,1000,AUTOMATIC,PETROL,45000,9880000,6
S Cross,S CROSS SPORTS,1000,TIPTRONIC,PETROL,80400,9805000,5
S Cross,S CROSS SPORTS,1000,AUTOMATIC,PETROL,30000,9540000,5
S Cross,S CROSS SPORTS,1000,AUTOMATIC,PETROL,45000,10070000,5
S Cross,S CROSS SPORTS,1000,TIPTRONIC,PETROL,80400,8880000,5
S Cross,S CROSS SPORTS,1000,AUTOMATIC,PETROL,30000,8640000,5
S Cross,S CROSS SPORTS,1000,AUTOMATIC,PETROL,45000,9120000,6
Swift,SWIFT 4 WAY TURBO,1000,TIPTRONIC,PETROL,49000,8137000,5
Swift,SWIFT 4 WAY TURBO,1300,TIPTRONIC,HYBRID,47100,7725000,5
Swift,SWIFT 4 WAY TURBO,1000,TIPTRONIC,PETROL,79000,6952500,4
