Model,MOY,Age,Mileage,Engine_Capacity,Fuel_Type,Transmission,Price
TERCEL,1997,26,60000,1330,PETROL,MANUAL,1890000
TOWNACE,1985,38,150000,1500,PETROL,MANUAL,1890000
TERCEL,1997,26,60000,1330,PETROL,MANUAL,1890000
TOWNACE,1985,38,150000,1500,PETROL,MANUAL,1890000
TOWNACE,1992,31,165000,2000,DIESEL,MANUAL,1885000
TOWNACE,1992,31,165000,2000,DIESEL,MANUAL,1885000
COROLLA,1994,29,300000,1500,PETROL,MANUAL,1880000
COROLLA,1994,29,300000,1500,HYBRID,AUTOMATIC,1880000
TOWNACE,1994,29,700000,1450,DIESEL,MANUAL,1875000
CAR,1996,27,185000,1300,PETROL,MANUAL,1875000
COROLLA,1995,28,225000,1500,PETROL,MANUAL,1875000
HIACE,1989,34,100000,2200,DIESEL,MANUAL,1875000
CAMRY,1991,32,1,2000,PETROL,MANUAL,1875000
CORONA,1992,31,261500,1800,PETROL,MANUAL,1875000
CORONA,1992,31,261500,1800,PETROL,AUTOMATIC,1875000
TOWNACE,1988,35,150000,1500,DIESEL,MANUAL,1850000
COROLLA,1991,32,140000,1500,PETROL,MANUAL,1850000
CORSA,1992,31,240000,1500,DIESEL,MANUAL,1850000
COROLLA,1991,32,140000,1500,PETROL,MANUAL,1850000
VAN,1983,40,54544,2183,DIESEL,MANUAL,1850000
CORSA,1995,28,190000,1330,PETROL,MANUAL,1850000
COROLLA,1992,31,32154,1500,PETROL,MANUAL,1850000
COROLLA,1991,32,313214,1299,PETROL,MANUAL,1850000
HIACE,1983,40,72000,1800,DIESEL,MANUAL,1850000
HIACE,1993,30,168900,2000,DIESEL,MANUAL,1850000
LITEACE,1992,31,245000,1800,DIESEL,MANUAL,1850000
LITEACE,1987,36,360000,1830,DIESEL,MANUAL,1850000
CAMRY,1994,29,250000,2000,DIESEL,MANUAL,1850000
AE100,2002,21,320000,1500,PETROL,MANUAL,1850000
TOWNACE,1990,33,258000,1850,DIESEL,MANUAL,1850000
TERCEL,1998,25,150000,1300,PETROL,MANUAL,1850000
LITEACE,1991,32,20000,1980,DIESEL,MANUAL,1850000
COROLLA,1993,30,150000,1300,PETROL,MANUAL,1850000
COROLLA,1996,27,89000,650,PETROL,MANUAL,1850000
CARINA,1990,33,188000,1800,DIESEL,AUTOMATIC,1850000
CARINA,1990,33,188000,1800,DIESEL,AUTOMATIC,1850000
COROLLA,1993,30,150000,1300,PETROL,MANUAL,1850000
LITEACE,1991,32,20000,1980,PETROL,AUTOMATIC,1850000
COROLLA,1996,27,89000,650,PETROL,MANUAL,1850000
COROLLA,1991,32,260000,1500,PETROL,MANUAL,1845000
COROLLA,1993,30,192000,1300,PETROL,MANUAL,1825000
COROLLA,1993,30,165000,1300,PETROL,MANUAL,1825000
CAMRY,1994,29,225000,2880,DIESEL,MANUAL,1825000
AE100,1994,29,123456,1500,DIESEL,MANUAL,1825000
LITEACE,1992,31,275000,2000,DIESEL,MANUAL,1825000
AE100,1991,32,160000,1330,PETROL,MANUAL,1825000
CAMRY,1994,29,225000,2880,PETROL,MANUAL,1825000
AE100,1994,29,123456,1500,PETROL,MANUAL,1825000
TOWNACE,1989,34,32245,1220,DIESEL,MANUAL,1820000
TOWNACE,1989,34,32245,1220,DIESEL,AUTOMATIC,1820000
CARINA,1990,33,32152,1970,DIESEL,MANUAL,1800000
TOWNACE,1985,38,180000,1830,DIESEL,MANUAL,1800000
HIACE,1982,41,40000,1500,DIESEL,MANUAL,1800000
TOWNACE,1989,34,240000,2440,DIESEL,MANUAL,1800000
LITEACE,1992,31,120000,1970,DIESEL,MANUAL,1800000
LITEACE,1986,37,250000,2000,DIESEL,MANUAL,1800000
LITEACE,1988,35,22000,1750,DIESEL,MANUAL,1800000
COROLLA,1987,36,100000,1200,PETROL,MANUAL,1800000
CORSA,1994,29,245000,1500,PETROL,MANUAL,1800000
LITEACE,1988,35,476847,1750,PETROL,MANUAL,1800000
CORONA,1973,50,100000,2000,PETROL,MANUAL,1800000
COROLLA,1996,27,160000,1300,PETROL,AUTOMATIC,1800000
TOWNACE,1989,34,160000,2000,DIESEL,MANUAL,1800000
COROLLA,1992,31,340000,1820,PETROL,MANUAL,1800000
COROLLA,1996,27,170000,1500,PETROL,MANUAL,1800000
HIACE,1986,37,370000,2600,DIESEL,MANUAL,1800000
TOWNACE,1985,38,150000,1830,PETROL,MANUAL,1800000
COROLLA,1991,32,161000,1500,PETROL,MANUAL,1800000
COROLLA,1991,32,161000,1500,PETROL,MANUAL,1800000
COROLLA,1996,27,170000,1500,DIESEL,MANUAL,1800000
TOWNACE,1985,38,150000,1830,PETROL,AUTOMATIC,1800000
HIACE,1986,37,370000,2600,PETROL,MANUAL,1800000
COROLLA,1992,31,44432,1500,PETROL,MANUAL,1790000
COROLLA,1992,31,190000,1490,PETROL,MANUAL,1790000
HIACE,1987,36,156000,2560,DIESEL,MANUAL,1785000
TOWNACE,1987,36,217000,1930,DIESEL,MANUAL,1780000
COROLLA,2008,15,80000,1500,PETROL,MANUAL,1775000
LITEACE,1993,30,250000,2000,DIESEL,MANUAL,1775000
COROLLA,1991,32,325000,2000,DIESEL,MANUAL,1775000
CORSA,2003,20,150000,1500,PETROL,AUTOMATIC,1775000
COROLLA,1991,32,150000,1500,PETROL,MANUAL,1775000
COROLLA,1991,32,44324,1500,PETROL,MANUAL,1775000
TERCEL,1996,27,180000,1300,PETROL,MANUAL,1775000
COROLLA,1991,32,325000,2000,PETROL,AUTOMATIC,1775000
COROLLA,1991,32,44324,1500,PETROL,MANUAL,1775000
COROLLA,1991,32,150000,1500,DIESEL,AUTOMATIC,1775000
TERCEL,1991,32,240000,1300,PETROL,MANUAL,1760000
TERCEL,1991,32,240000,1300,PETROL,MANUAL,1760000
LITEACE,1988,35,170000,1970,DIESEL,MANUAL,1750000
SPRINTER,1996,27,220000,2000,DIESEL,MANUAL,1750000
LITEACE,1993,30,32152,1800,DIESEL,MANUAL,1750000
CORSA,1990,33,157000,1500,PETROL,MANUAL,1750000
TOWNACE,1987,36,503806,1830,DIESEL,MANUAL,1750000
LITEACE,1987,36,150000,1870,DIESEL,MANUAL,1750000
SPRINTER,1995,28,300000,2000,DIESEL,MANUAL,1750000
TOWNACE,1993,30,190000,1850,DIESEL,MANUAL,1750000
TOWNACE,1990,33,265000,1885,DIESEL,MANUAL,1750000
COROLLA,1996,27,2500000,1500,PETROL,MANUAL,1750000
COROLLA,1996,27,2500000,1500,PETROL,MANUAL,1750000
TOWNACE,1990,33,265000,1885,DIESEL,MANUAL,1750000
LITEACE,1998,25,44431,2000,DIESEL,MANUAL,1740000
LITEACE,1989,34,299965,1970,DIESEL,MANUAL,1740000
COROLLA,1995,28,195000,1300,PETROL,MANUAL,1735000
COROLLA,1995,28,195000,1300,PETROL,AUTOMATIC,1735000
COROLLA,1990,33,265880,1830,DIESEL,MANUAL,1730000
COROLLA,1990,33,388000,2000,DIESEL,MANUAL,1725000
VISTA,1989,34,378000,1970,PETROL,MANUAL,1725000
VISTA,1989,34,378000,1970,PETROL,AUTOMATIC,1725000
COROLLA,1987,36,100000,1500,PETROL,MANUAL,1700000
CORSA,1998,25,220000,1300,PETROL,MANUAL,1700000
COROLLA,1997,26,196797,1330,PETROL,AUTOMATIC,1700000
HIACE,1989,34,152230,1970,DIESEL,MANUAL,1700000
LITEACE,1987,36,100000,2000,DIESEL,MANUAL,1700000
HIACE,1984,39,39041,2446,DIESEL,MANUAL,1700000
COROLLA,1992,31,100000,1600,PETROL,MANUAL,1700000
COROLLA,1990,33,258000,1500,PETROL,MANUAL,1700000
TOWNACE,1990,33,330000,1800,DIESEL,MANUAL,1700000
TOWNACE,1989,34,250000,2500,DIESEL,MANUAL,1700000
TOWNACE,1989,34,250000,2500,DIESEL,MANUAL,1700000
HIACE,1984,39,39041,2446,DIESEL,MANUAL,1700000
LITEACE,1987,36,100000,2000,DIESEL,MANUAL,1700000
HIACE,1989,34,152230,1970,HYBRID,AUTOMATIC,1700000
HIACE,1989,34,152230,1970,DIESEL,MANUAL,1700000
TOWNACE,1990,33,330000,1800,DIESEL,MANUAL,1700000
COROLLA,1990,33,258000,1500,PETROL,MANUAL,1700000
CARINA,1989,34,168000,2000,PETROL,AUTOMATIC,1695000
COROLLA,1992,31,312345,1900,DIESEL,MANUAL,1695000
HIACE,1985,38,45335,3800,DIESEL,MANUAL,1695000
HIACE,1985,38,25000,4000,PETROL,MANUAL,1695000
HIACE,1985,38,25000,4000,PETROL,MANUAL,1695000
HIACE,1985,38,45335,3800,DIESEL,MANUAL,1695000
COROLLA,1992,31,312345,1900,DIESEL,MANUAL,1695000
CARINA,1989,34,168000,2000,PETROL,MANUAL,1695000
CARINA,1995,28,152000,1500,PETROL,MANUAL,1690000
STARLET,1990,33,189000,1500,DIESEL,MANUAL,1690000
STARLET,1990,33,189000,1500,DIESEL,MANUAL,1690000
CARINA,1995,28,152000,1500,DIESEL,AUTOMATIC,1690000
HIACE,1993,30,200000,2440,DIESEL,MANUAL,1685000
HIACE,1983,40,200000,1500,DIESEL,MANUAL,1680000
HIACE,1983,40,200000,1500,DIESEL,MANUAL,1680000
HIACE,1983,40,200000,1500,PETROL,MANUAL,1680000
CAR,1992,31,44242,1300,PETROL,MANUAL,1675000
COROLLA,1997,26,198000,1500,PETROL,MANUAL,1675000
CORONA,1992,31,210000,1500,PETROL,MANUAL,1675000
CARINA,1991,32,248000,1300,PETROL,MANUAL,1670000
CARINA,1991,32,248000,1300,DIESEL,AUTOMATIC,1670000
LITEACE,1991,32,107899,2000,DIESEL,MANUAL,1665000
CARINA,1990,33,175000,1800,DIESEL,MANUAL,1650000
TOWNACE,1989,34,200000,2000,PETROL,MANUAL,1650000
COROLLA,1999,24,225000,1300,PETROL,AUTOMATIC,1650000
TOWNACE,1988,35,175000,1300,DIESEL,MANUAL,1650000
TOWNACE,1991,32,238560,1970,DIESEL,MANUAL,1650000
TOWNACE,1987,36,165000,1800,DIESEL,MANUAL,1650000
CORSA,1996,27,168000,1300,PETROL,MANUAL,1650000
LITEACE,1991,32,165000,1850,DIESEL,MANUAL,1650000
LITEACE,1988,35,290000,1970,DIESEL,MANUAL,1650000
TOWNACE,1986,37,150000,2000,DIESEL,MANUAL,1650000
CORONA,1992,31,310000,1970,DIESEL,MANUAL,1650000
TOWNACE,1988,35,89416,1750,DIESEL,MANUAL,1650000
TOWNACE,1992,31,250000,1850,DIESEL,MANUAL,1650000
VISTA,2010,13,50000,2000,DIESEL,AUTOMATIC,1650000
CARINA,1991,32,150000,1500,PETROL,MANUAL,1650000
CARINA,1991,32,150000,1500,PETROL,MANUAL,1650000
CORONA,1992,31,310000,1970,DIESEL,MANUAL,1650000
TOWNACE,1986,37,150000,2000,PETROL,MANUAL,1650000
LITEACE,1988,35,290000,1970,PETROL,MANUAL,1650000
VISTA,2010,13,50000,2000,PETROL,AUTOMATIC,1650000
TOWNACE,1992,31,250000,1850,DIESEL,MANUAL,1650000
CORONA,1992,31,310000,1970,ELECTRIC,AUTOMATIC,1650000
LITEACE,1992,31,165000,1800,DIESEL,MANUAL,1635000
COROLLA,1994,29,175000,1300,PETROL,MANUAL,1625000
AE100,1989,34,105000,1300,PETROL,MANUAL,1625000
CARINA,2001,22,284000,1450,PETROL,AUTOMATIC,1625000
COROLLA,1995,28,255000,1500,PETROL,MANUAL,1625000
CAMRY,1991,32,200000,1974,DIESEL,MANUAL,1625000
CAMRY,1991,32,200000,1974,DIESEL,MANUAL,1625000
TOWNACE,1986,37,125000,1970,DIESEL,MANUAL,1600000
TOWNACE,1989,34,50000,2000,DIESEL,MANUAL,1600000
COROLLA,1991,32,226000,1500,PETROL,MANUAL,1600000
VISTA,1992,31,258000,2000,DIESEL,MANUAL,1600000
CARINA,1992,31,265000,1300,PETROL,MANUAL,1600000
TOWNACE,1985,38,393000,1985,DIESEL,MANUAL,1600000
TOWNACE,1987,36,10000,1800,DIESEL,MANUAL,1600000
CARINA,1991,32,213000,1500,PETROL,MANUAL,1600000
CARINA,1997,26,120000,1500,PETROL,AUTOMATIC,1600000
LITEACE,1989,34,200000,2700,DIESEL,MANUAL,1600000
LITEACE,1987,36,5000,1900,DIESEL,MANUAL,1600000
TOWNACE,1985,38,210515,1300,PETROL,MANUAL,1600000
TOWNACE,1988,35,200000,2000,DIESEL,MANUAL,1600000
COROLLA,1997,26,150000,2000,DIESEL,MANUAL,1600000
CARINA,1987,36,113500,1500,PETROL,MANUAL,1600000
TOWNACE,1988,35,200000,2000,DIESEL,MANUAL,1600000
LITEACE,1989,34,200000,2700,DIESEL,MANUAL,1600000
CARINA,1997,26,120000,1500,PETROL,AUTOMATIC,1600000
TOWNACE,1985,38,210515,1300,DIESEL,MANUAL,1600000
LITEACE,1989,34,200000,2700,PETROL,AUTOMATIC,1600000
COROLLA,1992,31,66547,1500,PETROL,MANUAL,1595000
TOWNACE,1986,37,174512,1970,DIESEL,MANUAL,1595000
TOWNACE,1986,37,174512,1970,PETROL,AUTOMATIC,1595000
COROLLA,1989,34,53423,1830,DIESEL,MANUAL,1590000
COROLLA,1992,31,120000,1500,PETROL,MANUAL,1590000
COROLLA,1994,29,250000,1500,PETROL,MANUAL,1590000
TOWNACE,1985,38,393000,1985,DIESEL,MANUAL,1590000
TOWNACE,1985,38,393000,1985,DIESEL,MANUAL,1590000
TOWNACE,1985,38,393000,1985,PETROL,AUTOMATIC,1590000
TOWNACE,1988,35,150000,1930,DIESEL,MANUAL,1585000
TERCEL,1991,32,70000,1300,PETROL,MANUAL,1585000
TERCEL,1991,32,70000,1300,PETROL,MANUAL,1585000
TOWNACE,1988,35,150000,1930,DIESEL,MANUAL,1585000
COROLLA,1991,32,269000,1500,PETROL,MANUAL,1580000
COROLLA,1991,32,269000,1500,PETROL,MANUAL,1580000
HIACE,1986,37,200000,2280,DIESEL,MANUAL,1575000
COROLLA,1991,32,97000,1800,DIESEL,MANUAL,1575000
COROLLA,1991,32,237400,1600,PETROL,MANUAL,1575000
TOWNACE,1988,35,530000,1200,DIESEL,MANUAL,1575000
HIACE,1983,40,67890,2180,DIESEL,MANUAL,1575000
HIACE,1983,40,65000,2800,DIESEL,MANUAL,1575000
CARINA,1991,32,268000,1500,PETROL,MANUAL,1575000
TOWNACE,1988,35,161500,1830,DIESEL,MANUAL,1575000
COROLLA,1990,33,100000,1300,PETROL,MANUAL,1575000
HIACE,1985,38,320000,2200,DIESEL,MANUAL,1575000
CARINA,1991,32,300000,1500,PETROL,MANUAL,1575000
CARINA,1991,32,300000,1500,PETROL,MANUAL,1575000
COROLLA,1990,33,100000,1300,PETROL,MANUAL,1575000
TOWNACE,1988,35,161500,1830,DIESEL,MANUAL,1575000
HIACE,1985,38,320000,2200,DIESEL,MANUAL,1575000
LITEACE,1985,38,490000,1830,PETROL,MANUAL,1552000
HIACE,1982,41,680000,1000,DIESEL,MANUAL,1550000
COROLLA,1993,30,210000,1880,PETROL,MANUAL,1550000
CORONA,1991,32,200000,1490,PETROL,MANUAL,1550000
TOWNACE,1993,30,280000,1800,DIESEL,MANUAL,1550000
COROLLA,1994,29,250000,1300,PETROL,MANUAL,1550000
COROLLA,1993,30,300000,1800,DIESEL,MANUAL,1550000
STARLET,2005,18,110000,1234,PETROL,MANUAL,1550000
SPRINTER,1984,39,250000,1300,PETROL,MANUAL,1550000
CARINA,1990,33,120000,1500,PETROL,MANUAL,1550000
HIACE,1983,40,200000,2180,DIESEL,MANUAL,1550000
COROLLA,1991,32,130000,1500,DIESEL,MANUAL,1550000
CR27,1985,38,225169,2000,DIESEL,MANUAL,1550000
HIACE,1983,40,200000,2180,DIESEL,AUTOMATIC,1550000
CORONA,1993,30,235000,2000,DIESEL,MANUAL,1545000
TOWNACE,1989,34,75000,1400,DIESEL,MANUAL,1540000
COROLLA,1989,34,215254,1500,DIESEL,AUTOMATIC,1525000
CARINA,1993,30,154860,2000,DIESEL,AUTOMATIC,1525000
CARINA,1993,30,328000,2000,DIESEL,AUTOMATIC,1525000
COROLLA,1992,31,145000,1300,PETROL,MANUAL,1525000
COROLLA,1992,31,145000,1300,PETROL,MANUAL,1525000
CARINA,1993,30,328000,2000,DIESEL,AUTOMATIC,1525000
CAR,1996,27,180000,1400,PETROL,MANUAL,1500000
COROLLA,1991,32,151000,1500,DIESEL,MANUAL,1500000
TOWNACE,1987,36,160000,1830,DIESEL,MANUAL,1500000
TOWNACE,1986,37,163528,2440,DIESEL,MANUAL,1500000
COROLLA,1972,51,150000,1400,PETROL,MANUAL,1500000
LITEACE,1986,37,110000,1500,DIESEL,MANUAL,1500000
STARLET,1990,33,277200,1500,PETROL,MANUAL,1500000
COROLLA,1990,33,120000,1300,PETROL,MANUAL,1500000
LITEACE,1986,37,140000,2000,PETROL,AUTOMATIC,1500000
COROLLA,1994,29,175000,1800,PETROL,AUTOMATIC,1500000
HIACE,1982,41,154800,1500,DIESEL,MANUAL,1500000
CARINA,1991,32,40000,1500,PETROL,MANUAL,1500000
CARINA,1991,32,315785,1500,PETROL,MANUAL,1500000
COROLLA,1991,32,240000,1500,PETROL,MANUAL,1500000
COROLLA,1990,33,165412,1300,PETROL,MANUAL,1500000
COROLLA,1990,33,165412,1300,PETROL,MANUAL,1500000
COROLLA,1991,32,240000,1500,PETROL,MANUAL,1500000
HIACE,1982,41,154800,1500,PETROL,AUTOMATIC,1500000
COROLLA,1994,29,175000,1800,PETROL,AUTOMATIC,1500000
TOWNACE,1985,38,32152,1970,DIESEL,MANUAL,1490000
CORONA,1990,33,70000,1890,DIESEL,MANUAL,1490000
CARINA,1991,32,298000,1500,PETROL,MANUAL,1485000
TERCEL,1994,29,325000,1500,DIESEL,AUTOMATIC,1485000
CORONA,1991,32,150000,2000,DIESEL,MANUAL,1475000
CORONA,1988,35,200000,1500,PETROL,MANUAL,1475000
CAR,1990,33,350000,2000,DIESEL,MANUAL,1475000
STARLET,1990,33,98740,1000,PETROL,MANUAL,1475000
LITEACE,1986,37,73420,1800,DIESEL,MANUAL,1475000
LITEACE,1991,32,290000,1800,DIESEL,MANUAL,1465000
COROLLA,1991,32,254984,1300,PETROL,MANUAL,1460000
COROLLA,1991,32,254984,1300,PETROL,MANUAL,1460000
SPRINTER,1987,36,190000,2184,PETROL,MANUAL,1450000
TOWNACE,1986,37,85000,1830,DIESEL,MANUAL,1450000
HIACE,1987,36,177500,2500,DIESEL,MANUAL,1450000
TOWNACE,1985,38,250000,1000,PETROL,MANUAL,1450000
COROLLA,1988,35,146000,1500,PETROL,MANUAL,1450000
CARINA,1991,32,250000,1500,PETROL,MANUAL,1450000
COROLLA,1986,37,130000,1290,PETROL,MANUAL,1450000
CARINA,1992,31,25800,1500,PETROL,MANUAL,1450000
COROLLA,1986,37,130000,1290,PETROL,MANUAL,1450000
CARINA,1991,32,250000,1500,DIESEL,MANUAL,1450000
COROLLA,1988,35,146000,1500,PETROL,AUTOMATIC,1450000
TOWNACE,1985,38,250000,1000,DIESEL,MANUAL,1450000
TOWNACE,1991,32,65000,2000,DIESEL,MANUAL,1440000
COROLLA,1989,34,220000,1299,PETROL,MANUAL,1440000
TOWNACE,1991,32,65000,2000,DIESEL,MANUAL,1440000
VISTA,1995,28,200000,2000,DIESEL,MANUAL,1425000
AE100,1994,29,265000,1490,PETROL,MANUAL,1425000
CORONA,1994,29,280500,2000,DIESEL,MANUAL,1425000
CORONA,1994,29,280500,2000,PETROL,MANUAL,1425000
HIACE,1982,41,44331,1890,DIESEL,MANUAL,1420000
HIACE,1982,41,44331,1890,DIESEL,MANUAL,1420000
HIACE,1978,45,187000,1600,PETROL,MANUAL,1400000
CORONA,1990,33,180000,1500,PETROL,MANUAL,1400000
COROLLA,1993,30,215000,1500,PETROL,MANUAL,1400000
TOWNACE,1988,35,149000,1250,PETROL,MANUAL,1400000
COROLLA,1990,33,390000,650,PETROL,MANUAL,1400000
CORONA,1994,29,270000,1800,DIESEL,MANUAL,1400000
HIACE,1980,43,100000,1500,PETROL,MANUAL,1400000
HIACE,1986,37,321514,2400,DIESEL,MANUAL,1400000
HIACE,1986,37,321514,2400,DIESEL,MANUAL,1400000
COROLLA,1990,33,390000,650,PETROL,MANUAL,1400000
TOWNACE,1988,35,149000,1250,PETROL,MANUAL,1400000
HIACE,1980,43,100000,1500,DIESEL,AUTOMATIC,1400000
CORONA,1994,29,270000,1800,PETROL,AUTOMATIC,1400000
COROLLA,1989,34,190000,1300,PETROL,MANUAL,1390000
TOWNACE,1990,33,120000,1650,DIESEL,MANUAL,1390000
LITEACE,1990,33,200000,2000,DIESEL,MANUAL,1390000
LITEACE,1990,33,200000,2000,PETROL,MANUAL,1390000
CORONA,1991,32,90000,170,DIESEL,MANUAL,1385000
COROLLA,1987,36,165000,1300,PETROL,MANUAL,1385000
COROLLA,1987,36,165000,1300,PETROL,MANUAL,1385000
CARINA,1992,31,149989,1450,PETROL,AUTOMATIC,1376000
CORONA,1989,34,288000,1400,PETROL,MANUAL,1375000
COROLLA,1989,34,285490,1500,PETROL,MANUAL,1375000
COROLLA,1991,32,199000,1490,PETROL,MANUAL,1375000
CAR,1989,34,199000,1480,PETROL,MANUAL,1375000
CYNOS,1998,25,177000,1490,PETROL,MANUAL,1375000
COROLLA,1989,34,14075,1500,PETROL,MANUAL,1375000
CORONA,1987,36,65235,1450,PETROL,MANUAL,1375000
CARINA,1991,32,200000,1600,PETROL,MANUAL,1375000
TOWNACE,1983,40,100000,2250,DIESEL,MANUAL,1375000
COROLLA,1990,33,135000,1500,PETROL,MANUAL,1375000
COROLLA,1997,26,200000,2000,DIESEL,AUTOMATIC,1375000
COROLLA,1997,26,200000,2000,DIESEL,AUTOMATIC,1375000
COROLLA,1990,33,135000,1500,PETROL,MANUAL,1375000
TOWNACE,1983,40,100000,2250,PETROL,AUTOMATIC,1375000
CARINA,1991,32,200000,1600,DIESEL,MANUAL,1375000
COROLLA,1990,33,135000,1500,DIESEL,MANUAL,1375000
STARLET,1988,35,0,1300,PETROL,MANUAL,1350000
HIACE,1982,41,367500,2200,DIESEL,MANUAL,1350000
COROLLA,1990,33,220000,1300,PETROL,MANUAL,1350000
STARLET,1988,35,180000,1300,PETROL,MANUAL,1350000
COROLLA,1987,36,200000,1300,PETROL,MANUAL,1350000
COROLLA,1987,36,200000,1300,PETROL,MANUAL,1350000
HIACE,1981,42,206000,2600,DIESEL,MANUAL,1350000
CARINA,1987,36,165385,1500,PETROL,MANUAL,1350000
STARLET,1989,34,100000,1300,PETROL,MANUAL,1350000
CARINA,1987,36,165385,1500,PETROL,MANUAL,1350000
HIACE,1981,42,206000,2600,PETROL,AUTOMATIC,1350000
COROLLA,1986,37,83527,1300,PETROL,MANUAL,1325000
CORSA,1988,35,125000,1300,PETROL,MANUAL,1325000
CORSA,1988,35,125000,1300,PETROL,AUTOMATIC,1325000
LITEACE,1985,38,333000,1830,DIESEL,MANUAL,1320000
LITEACE,1985,38,333000,1830,PETROL,MANUAL,1320000
HIACE,1981,42,300000,2180,DIESEL,MANUAL,1300000
TOWNACE,1986,37,268000,1300,PETROL,MANUAL,1300000
HIACE,1989,34,200000,1500,DIESEL,MANUAL,1300000
HIACE,1981,42,512087,2000,DIESEL,MANUAL,1300000
TOWNACE,1986,37,121212,1290,PETROL,MANUAL,1300000
TOWNACE,1986,37,121212,1290,PETROL,MANUAL,1300000
CARINA,1989,34,131757,1500,PETROL,MANUAL,1300000
COROLLA,1990,33,156800,1500,PETROL,MANUAL,1300000
HIACE,1981,42,512087,2000,PETROL,AUTOMATIC,1300000
CARINA,1988,35,132000,1500,PETROL,AUTOMATIC,1300000
COROLLA,1990,33,156800,1500,DIESEL,AUTOMATIC,1300000
HIACE,1989,34,42343,2440,DIESEL,MANUAL,1295000
COROLLA,1991,32,199000,1800,DIESEL,MANUAL,1290000
LITEACE,1990,33,380000,1970,DIESEL,MANUAL,1290000
COROLLA,1990,33,174000,1300,PETROL,MANUAL,1290000
LITEACE,1987,36,213456,1800,DIESEL,MANUAL,1285000
COROLLA,1990,33,180000,1300,PETROL,MANUAL,1285000
COROLLA,1990,33,180000,1300,PETROL,MANUAL,1285000
LITEACE,1987,36,213456,1800,DIESEL,MANUAL,1285000
TOWNACE,1987,36,138000,1900,PETROL,MANUAL,1280000
STARLET,1990,33,85000,1300,PETROL,MANUAL,1280000
STARLET,1990,33,85000,1300,PETROL,MANUAL,1280000
COROLLA,1986,37,272000,1500,PETROL,MANUAL,1275000
COROLLA,1991,32,195875,1500,PETROL,MANUAL,1275000
COROLLA,1993,30,199800,1500,PETROL,MANUAL,1275000
COROLLA,1990,33,250000,1300,PETROL,MANUAL,1275000
COROLLA,1990,33,250000,1300,PETROL,MANUAL,1275000
COROLLA,1999,24,123456,1794,PETROL,MANUAL,1265000
COROLLA,1999,24,123456,1794,DIESEL,MANUAL,1265000
CARINA,1990,33,120000,1500,PETROL,MANUAL,1260400
COROLLA,1991,32,169900,1500,PETROL,MANUAL,1259000
COROLLA,1991,32,169900,1500,PETROL,MANUAL,1259000
STARLET,1987,36,250000,1300,PETROL,MANUAL,1250000
HIACE,1995,28,44000,2000,DIESEL,MANUAL,1250000
COROLLA,1990,33,196000,1300,PETROL,MANUAL,1250000
HIACE,1981,42,32154,2800,PETROL,MANUAL,1250000
CORONA,1989,34,65435,1500,DIESEL,MANUAL,1250000
HIACE,1982,41,343229,2440,DIESEL,MANUAL,1250000
CARINA,1989,34,195000,1490,PETROL,MANUAL,1250000
COROLLA,1984,39,288000,1300,PETROL,MANUAL,1250000
STARLET,1987,36,100000,1290,PETROL,MANUAL,1250000
CARINA,1991,32,258000,1900,DIESEL,MANUAL,1250000
SPRINTER,1992,31,165800,1500,PETROL,AUTOMATIC,1250000
CARINA,1991,32,156800,1500,PETROL,MANUAL,1250000
CRESSIDA,1990,33,295000,1300,PETROL,MANUAL,1250000
COROLLA,1996,27,128888,1234567,DIESEL,MANUAL,1250000
COROLLA,1989,34,180000,1999,DIESEL,MANUAL,1250000
CARINA,1980,43,120000,1500,PETROL,MANUAL,1250000
COROLLA,1985,38,142000,1450,PETROL,MANUAL,1250000
COROLLA,1988,35,325680,1880,PETROL,MANUAL,1250000
STARLET,1990,33,185000,1300,PETROL,MANUAL,1250000
STARLET,1990,33,185000,1300,PETROL,MANUAL,1250000
COROLLA,1988,35,325680,1880,PETROL,MANUAL,1250000
COROLLA,1996,27,128888,1234567,DIESEL,MANUAL,1250000
CRESSIDA,1990,33,295000,1300,PETROL,MANUAL,1250000
CARINA,1991,32,156800,1500,PETROL,MANUAL,1250000
SPRINTER,1992,31,165800,1500,PETROL,MANUAL,1250000
COROLLA,1985,38,142000,1450,DIESEL,MANUAL,1250000
CARINA,1980,43,120000,1500,PETROL,MANUAL,1250000
COROLLA,1989,34,180000,1999,DIESEL,MANUAL,1250000
STARLET,1986,37,157100,1300,PETROL,MANUAL,1230000
SPRINTER,1988,35,0,1300,PETROL,MANUAL,1230000
SPRINTER,1988,35,0,1300,PETROL,AUTOMATIC,1230000
COROLLA,1988,35,195664,1300,PETROL,MANUAL,1225000
COROLLA,1988,35,195664,1300,PETROL,MANUAL,1225000
COROLLA,1999,24,80000,1330,PETROL,MANUAL,1200000
COROLLA,1985,38,7384,1450,PETROL,MANUAL,1200000
COROLLA,1990,33,145000,1300,PETROL,MANUAL,1200000
TOWNACE,1985,38,263737,1400,DIESEL,MANUAL,1200000
HIACE,1978,45,80000,2748,DIESEL,MANUAL,1200000
CARINA,1989,34,150000,1500,PETROL,MANUAL,1200000
HIACE,1978,45,450000,2180,DIESEL,MANUAL,1200000
STARLET,1998,25,200000,1400,DIESEL,MANUAL,1200000
COROLLA,1991,32,240000,1350,PETROL,MANUAL,1200000
LITEACE,1984,39,80000,1830,DIESEL,MANUAL,1200000
